day,hedge_stock,action,stocks,new_allocation$,new_quantity,target_price,signal
29,ADSK,long to hedge,TWLO,134.88349118895127,1.752644116280552,76.96,-99.0
29,ADSK,long to hedge,TWOU,186.73966002799926,3.628831325845302,51.46,-99.0
29,ADSK,long to hedge,TWTR,255.30784512460016,8.076806236146794,31.61,-99.0
29,ADSK,long to hedge,TYL,265.6006595467993,1.4363780192893802,184.91,-99.0
29,ADSK,long to hedge,ULTI,416.8382772577734,1.7068845553325966,244.21,-99.0
29,ADSK,long to hedge,VEEV,357.3040002650079,4.009695884468723,89.11,-99.0
29,ADSK,long to hedge,VMW,356.9413901719021,2.38613136019722,149.59,-99.0
29,ADSK,long to hedge,VRSN,32.4068156420625,0.21692760989398555,149.39,-99.0
29,ADSK,long to hedge,WDAY,351.3524944558328,2.6397632941835676,133.1,-99.0
29,ADSK,long to hedge,WEX,368.9901993334604,2.3625957186160864,156.18,-99.0
29,ADSK,long to hedge,ZEN,389.94125611891394,7.527823477199111,51.8,-99.0
29,ADSK,long to hedge,ZNGA,179.63191138299345,51.47046171432477,3.49,-99.0
29,,buy to open,GDDY,10000.0,165.20733520568314,60.53,-2.2463565911548105
29,GDDY,short to hedge,ACN,-1505.146311636028,-9.588140601579997,156.98,-99.0
29,GDDY,short to hedge,ADBE,-218.938628761472,-0.9688407326377202,225.98,-99.0
29,GDDY,short to hedge,ADP,-1250.7917414513233,-8.865833154602518,141.08,-99.0
29,GDDY,short to hedge,ADS,-90.20874511531676,-0.4602486995679427,196.0,-99.0
29,GDDY,short to hedge,ADSK,-272.58728734883243,-2.0185669975476337,135.04,-99.0
29,GDDY,short to hedge,AKAM,-88.92081445752719,-1.309970749226977,67.88,-99.0
29,GDDY,short to hedge,ANSS,-361.84465289748965,-2.380400321672848,152.01,-99.0
29,GDDY,short to hedge,ATHN,-0.0,-0.0,131.88,-99.0
29,GDDY,short to hedge,AZPN,-369.74463475222603,-4.681497021426007,78.98,-99.0
29,GDDY,short to hedge,BKI,-251.08852232612864,-5.634841165308093,44.56,-99.0
29,GDDY,short to hedge,CA,-278.33234489040086,-6.25676845881535,44.485,-99.0
29,GDDY,short to hedge,CDW,-198.79441284015843,-2.292106685577752,86.73,-99.0
29,GDDY,short to hedge,CERN,-3817.0887153526046,-67.45164720538266,56.59,-99.0
29,GDDY,short to hedge,CLGX,-118.36160107420412,-2.9851601784162454,39.65,-99.0
